,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
107,2,1,Crystal Palace,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>",Vicente Guaita,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Joel Ward,Jeffrey Schlupp,Eberechi Eze,Cheick Doucouré,Wilfried Zaha,Michael Olise,Odsonne Édouard,Sam Johnstone,Nathaniel Clyne,Albert Sambi Lokonga,Will Hughes,Jairo Riedewald,James McArthur,Luka Milivojevic,Jean-Philippe Mateta,Jordan Ayew,Daniel Iversen,Timothy Castagne,Wout Faes,Harry Souttar,Victor Kristiansen,Tetê,Kiernan Dewsbury-Hall,Harvey Barnes,James Maddison,Wilfred Ndidi,Patson Daka,Danny Ward,Luke Thomas,Daniel Amartey,Ricardo Pereira,Çaglar Söyüncü,Nampalys Mendy,Boubakary Soumaré,Jamie Vardy,Kelechi Iheanacho,Matchweek 29,-16,-10,27,25
108,1,1,Nottingham Forest,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""15"">4-3-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">4-2-3-1</strong>",Keylor Navas,Harry Toffolo,Moussa Niakhaté,Felipe,Neco Williams,Emmanuel Dennis,Remo Freuler,Orel Mangala,Brennan Johnson,Danilo,Morgan Gibbs-White,Wayne Hennessey,Renan Lodi,Joe Worrall,Cheikhou Kouyaté,Jack Colback,Jonjo Shelvey,André Ayew,Sam Surridge,Taiwo Awoniyi,José Sá,Maximilian Kilman,Craig Dawson,Toti,Nélson Semedo,Rúben Neves,João Moutinho,Mario Lemina,Matheus Nunes,Adama Traoré,Matheus Cunha,Dan Bentley,Nathan Collins,Hugo Bueno,Daniel Podence,João Gomes,Pablo Sarabia,Diego Costa,Raúl Jiménez,Pedro Neto,Matchweek 29,-28,-19,26,27
109,0,2,Chelsea,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-4-2</strong>",Kepa,Reece James,Kalidou Koulibaly,Marc Cucurella,Mateo Kovacic,Ben Chilwell,Enzo Fernández,Ruben Loftus-Cheek,João Félix,Mykhailo Mudryk,Kai Havertz,Marcus Bettinelli,Trevoh Chalobah,Benoît Badiashile,Conor Gallagher,Carney Chukwuemeka,N'Golo Kanté,Christian Pulisic,Mason Mount,Noni Madueke,Emiliano Martínez,Ezri Konsa,Álex Moreno,Ashley Young,Tyrone Mings,Jacob Ramsey,John McGinn,Boubacar Kamara,Douglas Luiz,Emiliano Buendía,Ollie Watkins,James Wright,Viljami Sinisalo,Calum Chambers,Diego Carlos,Lucas Digne,Leander Dendoncker,Leon Bailey,Jhon Durán,Bertrand Traoré,Matchweek 29,1,-3,39,41
110,4,1,Arsenal,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>",Aaron Ramsdale,Oleksandr Zinchenko,Rob Holding,Gabriel Magalhães,Ben White,Martin Ødegaard,Thomas Partey,Granit Xhaka,Bukayo Saka,Leandro Trossard,Gabriel Martinelli,Matt Turner,Reuell Walters,Kieran Tierney,Jakub Kiwior,Fábio Vieira,Jorginho,Emile Smith Rowe,Reiss Nelson,Gabriel Jesus,Joe Whitworth,James Tomkins,Tyrick Mitchell,Marc Guéhi,Joel Ward,Luka Milivojevic,Wilfried Zaha,Cheick Doucouré,Jeffrey Schlupp,Michael Olise,Odsonne Édouard,Owen Goodman,Nathaniel Clyne,Chris Richards,Eberechi Eze,Will Hughes,Naouirou Ahamada,Jairo Riedewald,Jean-Philippe Mateta,Jordan Ayew,Matchweek 28,37,-13,66,27
111,3,0,Aston Villa,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>",Emiliano Martínez,Matty Cash,Ezri Konsa,Álex Moreno,Tyrone Mings,Douglas Luiz,Jacob Ramsey,Emiliano Buendía,Leon Bailey,John McGinn,Ollie Watkins,Robin Olsen,Viljami Sinisalo,Calum Chambers,Ashley Young,Diego Carlos,Lucas Digne,Bertrand Traoré,Jhon Durán,,Neto,Marcos Senesi,Lloyd Kelly,Adam Smith,Jack Stephens,Jaidon Anthony,Dango Ouattara,Jefferson Lerma,Joe Rothwell,Dominic Solanke,Philip Billing,Mark Travers,Matías Viña,Chris Mepham,Hamed Traorè,Lewis Cook,Ryan Christie,David Brooks,Kieffer Moore,Antoine Semenyo,Matchweek 28,-7,-26,35,24
112,1,1,Brentford,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>",David Raya,Ethan Pinnock,Rico Henry,Ben Mee,Aaron Hickey,Mathias Jensen,Mikkel Damsgaard,Christian Nørgaard,Ivan Toney,Yoane Wissa,Bryan Mbeumo,Thomas Strakosha,Pontus Jansson,Zanka,Finley Stevens,Josh Dasilva,Kevin Schade,Frank Onyeka,Shandon Baptiste,Saman Ghoddos,Daniel Iversen,Daniel Amartey,Ricardo Pereira,Timothy Castagne,Harry Souttar,Wilfred Ndidi,Harvey Barnes,Tetê,James Maddison,Kiernan Dewsbury-Hall,Patson Daka,Danny Ward,Luke Thomas,Dennis Praet,Wanya Marçal,Lewis Brunt,Nampalys Mendy,Boubakary Soumaré,Kelechi Iheanacho,Jamie Vardy,Matchweek 28,9,-9,41,24
113,3,3,Southampton,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Gavin Bazunu,Armel Bella-Kotchap,Kyle Walker-Peters,Jan Bednarek,Romain Perraud,Roméo Lavia,Stuart Armstrong,Mohamed Elyounoussi,James Ward-Prowse,Theo Walcott,Ché Adams,Alex McCarthy,Mohammed Salisu,Carlos Alcaraz,Ibrahima Diallo,Ainsley Maitland-Niles,Kamaldeen Sulemana,Paul Onuachu,Adam Armstrong,Sékou Mara,Fraser Forster,Cristian Romero,Eric Dier,Clément Lenglet,Ben Davies,Oliver Skipp,Pierre-Emile Højbjerg,Pedro Porro,Harry Kane,Richarlison,Son Heung-Min,Brandon Austin,Emerson Royal,Japhet Tanganga,Davinson Sánchez,Dejan Kulusevski,Arnaut Danjuma,Pape Sarr,Ivan Perisic,Lucas Moura,Matchweek 28,-23,12,22,48
114,2,4,Wolverhampton Wanderers,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""38"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>",José Sá,Jonny Otto,Craig Dawson,Maximilian Kilman,Nélson Semedo,Mario Lemina,João Gomes,Rúben Neves,Raúl Jiménez,Pedro Neto,Daniel Podence,Dan Bentley,Toti,Nathan Collins,João Moutinho,Matheus Nunes,Pablo Sarabia,Adama Traoré,Matheus Cunha,Diego Costa,Illan Meslier,Robin Koch,Junior Firpo,Luke Ayling,Maximilian Wöber,Weston McKennie,Marc Roca,Jack Harrison,Wilfried Gnonto,Brenden Aaronson,Patrick Bamford,Joel Robles,Liam Cooper,Pascal Struijk,Rasmus Kristensen,Crysencio Summerville,Archie Gray,Rodrigo,Luis Sinisterra,Georginio Rutter,Matchweek 28,-17,-11,27,23
115,2,2,Chelsea,Everton,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-5-1</strong>",Kepa,Benoît Badiashile,Wesley Fofana,Kalidou Koulibaly,Ben Chilwell,Reece James,Mateo Kovacic,Enzo Fernández,Christian Pulisic,Kai Havertz,João Félix,Marcus Bettinelli,Marc Cucurella,Trevoh Chalobah,N'Golo Kanté,Mykhailo Mudryk,Carney Chukwuemeka,Ruben Loftus-Cheek,Conor Gallagher,Noni Madueke,Jordan Pickford,James Tarkowski,Michael Keane,Ben Godfrey,Séamus Coleman,Alex Iwobi,Amadou Onana,Abdoulaye Doucouré,Dwight McNeil,Idrissa Gueye,Demarai Gray,Asmir Begovic,Vitalii Mykolenko,Yerry Mina,Conor Coady,Mason Holgate,James Garner,Tom Davies,Neal Maupay,Ellis Simms,Matchweek 28,1,-18,37,25
116,1,2,Nottingham Forest,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""15"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>",Keylor Navas,Felipe,Sèrge Aurier,Renan Lodi,Moussa Niakhaté,Emmanuel Dennis,Jonjo Shelvey,Morgan Gibbs-White,Brennan Johnson,Ryan Yates,André Ayew,Wayne Hennessey,Harry Toffolo,Joe Worrall,Neco Williams,Jack Colback,Danilo,Gustavo Scarpa,Remo Freuler,Sam Surridge,Nick Pope,Fabian Schär,Sven Botman,Dan Burn,Kieran Trippier,Sean Longstaff,Bruno Guimarães,Joe Willock,Allan Saint-Maximin,Alexander Isak,Jacob Murphy,Martin Dúbravka,Jamaal Lascelles,Jamal Lewis,Paul Dummett,Matt Targett,Javier Manquillo,Elliot Anderson,Matt Ritchie,Callum Wilson,Matchweek 28,-26,19,26,44
117,1,0,Brighton and Hove Albion,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Jason Steele,Lewis Dunk,Levi Colwill,Pervis Estupiñán,Joël Veltman,Moisés Caicedo,Pascal Groß,Kaoru Mitoma,Solly March,Alexis Mac Allister,Danny Welbeck,Robert Sánchez,Adam Webster,Jan Paul van Hecke,Facundo Buonanotte,Billy Gilmour,Jeremy Sarmiento,Deniz Undav,Julio Enciso,Evan Ferguson,Joe Whitworth,Joachim Andersen,Tyrick Mitchell,Nathaniel Clyne,Marc Guéhi,Albert Sambi Lokonga,Jeffrey Schlupp,Cheick Doucouré,Wilfried Zaha,Michael Olise,Odsonne Édouard,Owen Goodman,Chris Richards,Joel Ward,James Tomkins,Luka Milivojevic,Naouirou Ahamada,Eberechi Eze,Jordan Ayew,Jean-Philippe Mateta,Matchweek 27,14,-12,39,27
118,0,2,Southampton,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>",Gavin Bazunu,Kyle Walker-Peters,Jan Bednarek,Romain Perraud,Armel Bella-Kotchap,James Ward-Prowse,Mohamed Elyounoussi,Kamaldeen Sulemana,Carlos Alcaraz,Ibrahima Diallo,Ché Adams,Willy Caballero,James Bree,Mohammed Salisu,Roméo Lavia,Stuart Armstrong,Sékou Mara,Paul Onuachu,Theo Walcott,Adam Armstrong,David Raya,Rico Henry,Ethan Pinnock,Ben Mee,Aaron Hickey,Christian Nørgaard,Vitaly Janelt,Mathias Jensen,Kevin Schade,Bryan Mbeumo,Ivan Toney,Matthew Cox,Zanka,Pontus Jansson,Shandon Baptiste,Josh Dasilva,Yoane Wissa,Frank Onyeka,Mikkel Damsgaard,Saman Ghoddos,Matchweek 27,-21,7,22,38
119,2,1,Newcastle United,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">4-2-3-1</strong>",Nick Pope,Sven Botman,Kieran Trippier,Dan Burn,Fabian Schär,Joe Willock,Bruno Guimarães,Sean Longstaff,Jacob Murphy,Allan Saint-Maximin,Alexander Isak,Martin Dúbravka,Javier Manquillo,Matt Targett,Paul Dummett,Jamaal Lascelles,Matt Ritchie,Miguel Almirón,Elliot Anderson,Callum Wilson,José Sá,Nélson Semedo,Maximilian Kilman,Jonny Otto,Craig Dawson,João Moutinho,Mario Lemina,Rúben Neves,Adama Traoré,Daniel Podence,Raúl Jiménez,Dan Bentley,Toti,Rayan Aït-Nouri,Nathan Collins,Matheus Nunes,João Gomes,Hwang Hee-Chan,Pedro Neto,Matheus Cunha,Matchweek 27,18,-16,41,27
120,0,3,Fulham,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",Bernd Leno,Tim Ream,Antonee Robinson,Tosin Adarabioyo,Kenny Tete,Bobby De Cordova-Reid,Sasa Lukic,Manor Solomon,Andreas Pereira,Harrison Reed,Aleksandar Mitrovic,Marek Rodák,George Wickens,Charlie Robinson,Issa Diop,Tyrese Francois,Luke Harris,Daniel James,Harry Wilson,Carlos Vinícius,Aaron Ramsdale,Gabriel Magalhães,Ben White,Oleksandr Zinchenko,William Saliba,Granit Xhaka,Martin Ødegaard,Thomas Partey,Gabriel Martinelli,Leandro Trossard,Bukayo Saka,Matt Turner,Rob Holding,Kieran Tierney,Takehiro Tomiyasu,Fábio Vieira,Jorginho,Emile Smith Rowe,Gabriel Jesus,Reiss Nelson,Matchweek 27,4,34,39,63
121,0,0,Manchester United,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",David de Gea,Raphaël Varane,Lisandro Martínez,Aaron Wan-Bissaka,Luke Shaw,Bruno Fernandes,Casemiro,Antony,Marcus Rashford,Jadon Sancho,Wout Weghorst,Tom Heaton,Diogo Dalot,Harry Maguire,Tyrell Malacia,Scott McTominay,Facundo Pellistri,Fred,Kobbie Mainoo,Alejandro Garnacho,Gavin Bazunu,Armel Bella-Kotchap,Kyle Walker-Peters,Romain Perraud,Jan Bednarek,Theo Walcott,Kamaldeen Sulemana,James Ward-Prowse,Carlos Alcaraz,Roméo Lavia,Ché Adams,Alex McCarthy,Mohammed Salisu,Duje Caleta-Car,Mohamed Elyounoussi,Stuart Armstrong,Ibrahima Diallo,Paul Onuachu,Sékou Mara,Adam Armstrong,Matchweek 27,6,-23,49,21
122,1,1,West Ham United,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>",Alphonse Areola,Nayef Aguerd,Emerson,Thilo Kehrer,Kurt Zouma,Lucas Paquetá,Jarrod Bowen,Tomás Soucek,Declan Rice,Saïd Benrahma,Danny Ings,Joseph Anang,Aaron Cresswell,Ben Johnson,Angelo Ogbonna,Flynn Downes,Pablo Fornals,Manuel Lanzini,Maxwel Cornet,Gianluca Scamacca,Emiliano Martínez,Ezri Konsa,Álex Moreno,Tyrone Mings,Matty Cash,Douglas Luiz,Leon Bailey,Jacob Ramsey,John McGinn,Emiliano Buendía,Ollie Watkins,Viljami Sinisalo,Robin Olsen,Ashley Young,Lucas Digne,Diego Carlos,Calum Chambers,Jhon Durán,Bertrand Traoré,,Matchweek 27,-10,-7,23,34
123,1,0,Bournemouth,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Neto,Marcos Senesi,Jack Stephens,Adam Smith,Lloyd Kelly,Jaidon Anthony,Dango Ouattara,Joe Rothwell,Jefferson Lerma,Dominic Solanke,Philip Billing,Mark Travers,Ryan Fredericks,Chris Mepham,Matías Viña,Ryan Christie,David Brooks,Lewis Cook,Kieffer Moore,Antoine Semenyo,Alisson Becker,Ibrahima Konaté,Virgil van Dijk,Andy Robertson,Trent Alexander-Arnold,Fabinho,Stefan Bajcetic,Harvey Elliott,Cody Gakpo,Mohamed Salah,Darwin Núñez,Adrián,Kostas Tsimikas,Joël Matip,Fábio Carvalho,Arthur,Jordan Henderson,James Milner,Roberto Firmino,Diogo Jota,Matchweek 27,-27,19,21,42
124,1,0,Everton,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>",Jordan Pickford,Ben Godfrey,Michael Keane,James Tarkowski,Séamus Coleman,Idrissa Gueye,Amadou Onana,Dwight McNeil,Abdoulaye Doucouré,Alex Iwobi,Demarai Gray,Asmir Begovic,Vitalii Mykolenko,Mason Holgate,Conor Coady,Yerry Mina,James Garner,Tom Davies,Ellis Simms,Neal Maupay,David Raya,Aaron Hickey,Ethan Pinnock,Ben Mee,Rico Henry,Mathias Jensen,Christian Nørgaard,Vitaly Janelt,Mikkel Damsgaard,Ivan Toney,Bryan Mbeumo,Matthew Cox,Pontus Jansson,Kristoffer Ajer,Frank Onyeka,Shandon Baptiste,Josh Dasilva,Yoane Wissa,Kevin Schade,Saman Ghoddos,Matchweek 27,-19,10,22,41
125,2,2,Leeds United,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>",Illan Meslier,Luke Ayling,Maximilian Wöber,Junior Firpo,Robin Koch,Jack Harrison,Marc Roca,Brenden Aaronson,Crysencio Summerville,Tyler Adams,Patrick Bamford,Joel Robles,Rasmus Kristensen,Pascal Struijk,Weston McKennie,Georginio Rutter,Luis Sinisterra,Rodrigo,Sam Greenwood,Wilfried Gnonto,Jason Steele,Pervis Estupiñán,Adam Webster,Joël Veltman,Lewis Dunk,Solly March,Kaoru Mitoma,Alexis Mac Allister,Moisés Caicedo,Pascal Groß,Evan Ferguson,Robert Sánchez,Levi Colwill,Jan Paul van Hecke,Facundo Buonanotte,Yasin Ayari,Julio Enciso,Deniz Undav,Danny Welbeck,Jeremy Sarmiento,Matchweek 27,-11,15,22,41
126,1,3,Leicester City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>",Danny Ward,Harry Souttar,Daniel Amartey,Wout Faes,Nampalys Mendy,Ricardo Pereira,Timothy Castagne,Kiernan Dewsbury-Hall,Kelechi Iheanacho,Patson Daka,James Maddison,Daniel Iversen,Luke Thomas,Jonny Evans,Boubakary Soumaré,Wilfred Ndidi,Dennis Praet,Harvey Barnes,Jamie Vardy,Tetê,Kepa,Wesley Fofana,Marc Cucurella,Kalidou Koulibaly,Enzo Fernández,Ruben Loftus-Cheek,Mateo Kovacic,Ben Chilwell,Mykhailo Mudryk,Kai Havertz,João Félix,Marcus Bettinelli,Benoît Badiashile,Trevoh Chalobah,Denis Zakaria,Carney Chukwuemeka,Christian Pulisic,Conor Gallagher,Hakim Ziyech,Noni Madueke,Matchweek 27,-7,-1,24,34
127,3,1,Tottenham Hotspur,Nottingham Forest,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""15"">4-3-2-1</strong>",Fraser Forster,Eric Dier,Clément Lenglet,Cristian Romero,Ben Davies,Pierre-Emile Højbjerg,Oliver Skipp,Pedro Porro,Harry Kane,Richarlison,Son Heung-Min,Brandon Austin,Davinson Sánchez,Japhet Tanganga,Romaine Mundle,Pape Sarr,Dejan Kulusevski,Ivan Perisic,Arnaut Danjuma,Lucas Moura,Keylor Navas,Renan Lodi,Felipe,Sèrge Aurier,Joe Worrall,Jonjo Shelvey,Remo Freuler,Morgan Gibbs-White,Jesse Lingard,Orel Mangala,Brennan Johnson,George Shelvey,Moussa Niakhaté,Neco Williams,Danilo,Ryan Yates,Jack Colback,Chris Wood,Emmanuel Dennis,André Ayew,Matchweek 27,10,-24,45,26
128,0,1,Crystal Palace,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Vicente Guaita,Joachim Andersen,Tyrick Mitchell,Marc Guéhi,Nathaniel Clyne,Jeffrey Schlupp,Albert Sambi Lokonga,Luka Milivojevic,Wilfried Zaha,Jordan Ayew,Michael Olise,Joe Whitworth,Joel Ward,Chris Richards,James Tomkins,Jairo Riedewald,Eberechi Eze,Naouirou Ahamada,Odsonne Édouard,Jean-Philippe Mateta,Ederson,John Stones,Manuel Akanji,Rúben Dias,Nathan Aké,Jack Grealish,Rodri,Phil Foden,Bernardo Silva,Ilkay Gündogan,Erling Haaland,Stefan Ortega,Aymeric Laporte,Kyle Walker,Rico Lewis,Kalvin Phillips,Cole Palmer,Kevin De Bruyne,Julián Álvarez,Riyad Mahrez,Matchweek 27,-12,41,27,58
129,3,2,Brentford,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",David Raya,Rico Henry,Ethan Pinnock,Ben Mee,Aaron Hickey,Mathias Jensen,Mikkel Damsgaard,Christian Nørgaard,Ivan Toney,Bryan Mbeumo,Yoane Wissa,Matthew Cox,Mads Roerslev,Pontus Jansson,Kristoffer Ajer,Shandon Baptiste,Josh Dasilva,Vitaly Janelt,Frank Onyeka,Kevin Schade,Bernd Leno,Tim Ream,Issa Diop,Kenny Tete,Antonee Robinson,Sasa Lukic,Andreas Pereira,Harrison Reed,Willian,Manor Solomon,Aleksandar Mitrovic,Marek Rodák,George Wickens,Cédric Soares,Tosin Adarabioyo,Daniel James,Harry Wilson,Luke Harris,Bobby De Cordova-Reid,Carlos Vinícius,Matchweek 26,7,5,35,39
130,2,2,Nottingham Forest,Everton,"<strong class=""matchTeamFormation"" data-team-id=""15"">4-3-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-5-1</strong>",Keylor Navas,Joe Worrall,Renan Lodi,Sèrge Aurier,Felipe,Jonjo Shelvey,Jack Colback,Brennan Johnson,Remo Freuler,Morgan Gibbs-White,Chris Wood,Wayne Hennessey,Harry Toffolo,Neco Williams,Ryan Yates,Jesse Lingard,Orel Mangala,Sam Surridge,Emmanuel Dennis,André Ayew,Jordan Pickford,Michael Keane,Ben Godfrey,James Tarkowski,Séamus Coleman,Dwight McNeil,Idrissa Gueye,Amadou Onana,Alex Iwobi,Abdoulaye Doucouré,Demarai Gray,Asmir Begovic,Yerry Mina,Rúben Vinagre,Conor Coady,Mason Holgate,James Garner,Tom Davies,Neal Maupay,Ellis Simms,Matchweek 26,-24,-19,25,21
131,7,0,Liverpool,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Alisson Becker,Andy Robertson,Trent Alexander-Arnold,Ibrahima Konaté,Virgil van Dijk,Fabinho,Jordan Henderson,Harvey Elliott,Cody Gakpo,Mohamed Salah,Darwin Núñez,Caoimhín Kelleher,Joël Matip,Kostas Tsimikas,James Milner,Fábio Carvalho,Curtis Jones,Stefan Bajcetic,Diogo Jota,Roberto Firmino,David de Gea,Luke Shaw,Raphaël Varane,Lisandro Martínez,Diogo Dalot,Casemiro,Antony,Bruno Fernandes,Fred,Wout Weghorst,Marcus Rashford,Tom Heaton,Tyrell Malacia,Aaron Wan-Bissaka,Harry Maguire,Scott McTominay,Marcel Sabitzer,Jadon Sancho,Alejandro Garnacho,Anthony Elanga,Matchweek 26,12,13,39,49
132,2,0,Manchester City,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>",Ederson,Manuel Akanji,Rúben Dias,Nathan Aké,Kyle Walker,Kevin De Bruyne,Rodri,Phil Foden,Ilkay Gündogan,Jack Grealish,Erling Haaland,Stefan Ortega,Aymeric Laporte,John Stones,Rico Lewis,Bernardo Silva,Kalvin Phillips,Cole Palmer,Julián Álvarez,Riyad Mahrez,Nick Pope,Jamaal Lascelles,Sven Botman,Kieran Trippier,Dan Burn,Bruno Guimarães,Sean Longstaff,Joelinton,Anthony Gordon,Miguel Almirón,Callum Wilson,Martin Dúbravka,Matt Targett,Javier Manquillo,Joe Willock,Jacob Murphy,Matt Ritchie,Elliot Anderson,Alexander Isak,Allan Saint-Maximin,Matchweek 26,39,20,55,41
133,3,2,Arsenal,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">5-4-1</strong>",Aaron Ramsdale,Gabriel Magalhães,Oleksandr Zinchenko,Takehiro Tomiyasu,William Saliba,Thomas Partey,Fábio Vieira,Martin Ødegaard,Leandro Trossard,Bukayo Saka,Gabriel Martinelli,Matt Turner,Rob Holding,Ben White,Kieran Tierney,Jakub Kiwior,Granit Xhaka,Jorginho,Emile Smith Rowe,Reiss Nelson,Neto,Marcos Senesi,Chris Mepham,Jack Stephens,Adam Smith,Jordan Zemura,Dango Ouattara,Antoine Semenyo,Philip Billing,Joe Rothwell,Dominic Solanke,Mark Travers,Darren Randolph,Jack Stacey,Ryan Fredericks,Lewis Cook,Ryan Christie,Euan Pollock,Kieffer Moore,Jaidon Anthony,Matchweek 26,33,-26,60,21
134,1,0,Aston Villa,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>",Emiliano Martínez,Ezri Konsa,Tyrone Mings,Álex Moreno,Matty Cash,Boubacar Kamara,Douglas Luiz,Emiliano Buendía,John McGinn,Jacob Ramsey,Ollie Watkins,Robin Olsen,Viljami Sinisalo,Lucas Digne,Calum Chambers,Ashley Young,Leon Bailey,Bertrand Traoré,Jhon Durán,,Vicente Guaita,Joachim Andersen,Marc Guéhi,Tyrick Mitchell,Nathaniel Clyne,Eberechi Eze,Cheick Doucouré,Jordan Ayew,Michael Olise,Albert Sambi Lokonga,Wilfried Zaha,Joe Whitworth,Joel Ward,Chris Richards,James McArthur,Will Hughes,Luka Milivojevic,Naouirou Ahamada,Odsonne Édouard,Jean-Philippe Mateta,Matchweek 26,-8,-10,31,27
135,4,0,Brighton and Hove Albion,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Jason Steele,Pervis Estupiñán,Adam Webster,Tariq Lamptey,Lewis Dunk,Kaoru Mitoma,Moisés Caicedo,Alexis Mac Allister,Solly March,Pascal Groß,Evan Ferguson,Robert Sánchez,Jan Paul van Hecke,Joël Veltman,Billy Gilmour,Facundo Buonanotte,Danny Welbeck,Julio Enciso,Jeremy Sarmiento,Deniz Undav,Alphonse Areola,Emerson,Nayef Aguerd,Angelo Ogbonna,Ben Johnson,Saïd Benrahma,Declan Rice,Jarrod Bowen,Tomás Soucek,Lucas Paquetá,Danny Ings,Joseph Anang,Krisztián Hegyi,Kurt Zouma,Aaron Cresswell,Pablo Fornals,Flynn Downes,Manuel Lanzini,Gianluca Scamacca,,Matchweek 26,10,-6,35,23
